Timestamp,LTP,BidQty,AskQty
2025-06-09 09:59:14.131075,56916.2,-10,0
2025-06-09 09:59:14.820702,56912.35,-10,0
2025-06-09 09:59:15.080783,56912.65,-10,0
2025-06-09 09:59:15.593984,56920.7,-10,0
2025-06-09 09:59:16.085523,56915.75,-10,0
2025-06-09 09:59:16.599667,56915.45,-10,0
2025-06-09 09:59:18.393921,56914.2,-10,0
2025-06-09 09:59:18.394100,56918.75,-10,0
2025-06-09 09:59:18.394179,56915.35,-10,0
2025-06-09 09:59:19.782524,56915.75,-10,0
2025-06-09 09:59:19.783546,56915.85,-10,0
2025-06-09 09:59:19.784002,56916.25,-10,0
2025-06-09 09:59:20.100505,56912.9,-10,0
2025-06-09 09:59:20.802882,56911.45,-10,0
2025-06-09 09:59:21.575105,56909.95,-10,0
2025-06-09 09:59:21.800996,56912.35,-10,0
2025-06-09 09:59:22.088465,56913.9,-10,0
2025-06-09 09:59:29.787668,56915.45,-10,0
2025-06-09 09:59:29.789326,56918.8,-10,0
2025-06-09 09:59:29.789714,56917.2,-10,0
2025-06-09 09:59:29.789943,56913.35,-10,0
2025-06-09 09:59:29.790134,56917.05,-10,0
2025-06-09 09:59:29.790307,56913.45,-10,0
2025-06-09 09:59:29.790473,56915.6,-10,0
2025-06-09 09:59:29.790627,56916.45,-10,0
2025-06-09 09:59:29.790771,56917.3,-10,0
2025-06-09 09:59:29.790932,56918.3,-10,0
2025-06-09 09:59:29.791128,56919.05,-10,0
2025-06-09 09:59:29.791299,56918.55,-10,0
2025-06-09 09:59:29.791589,56917.95,-10,0
2025-06-09 09:59:29.819895,56918.9,-10,0
2025-06-09 09:59:29.820250,56922.4,-10,0
2025-06-09 09:59:30.090316,56917.25,-10,0
2025-06-09 09:59:31.005192,56921.05,-10,0
2025-06-09 09:59:31.090317,56923.05,-10,0
2025-06-09 09:59:31.672185,56924.45,-10,0
2025-06-09 09:59:32.087920,56923.15,-10,0
